subject_id,label,X,Y,Pressure,Azimuth,Tilt,PenStatus,Vx_Pos,Vx_Neg,Vy_Pos,Vy_Neg,Ax_Pos,Ax_Neg,Ay_Pos,Ay_Neg,Jx_Pos,Jx_Neg,Jy_Pos,Jy_Neg
56,0,-0.0005847062484231458,-0.0012951257532229192,-0.00010985296730609662,0.0001796697125088258,-8.014978393794082e-05,-0.00012206603000425531,0.0005905899673437878,-0.0005800930805966824,-0.0006141221480459102,-0.0006951658530038614,-0.001158062390263453,0.0001634688635308426,-0.001956961152384469,-0.00047846039492588154,-0.00020598818824103102,6.2451659153834595e-06,0.0007165930135987673,-0.000261935225318844
57,0,-0.0004604713613497609,-0.00020538785449990903,-0.00031625723763477255,0.0003143584203462649,0.00010063810822549613,-9.218363624938775e-07,0.000803295454876534,-0.0005913941284552447,-0.0004924031047240353,-0.0005315965936529899,-0.0011733235808719898,0.00016835032583688875,-0.002026730163474259,-0.00047189869514001163,-7.786273890339739e-05,-5.540581234336969e-05,0.0008947088661476041,-0.00013433701326204942
58,0,-0.00043898031972216243,-0.000453160109282976,-0.00012637188121455268,0.00018291985348380102,1.1020030844584028e-05,0.00025044677733941965,0.0011429316282825072,-0.0006341333798646493,-0.0007014502297834914,-0.0007431094302100893,-0.001341747422102663,0.00013462460400413955,-0.0012921204940756989,-0.00035162523090233636,-0.0002703846342759758,2.0277604367226226e-05,0.000811169944448907,-0.0002514290264766811
60,0,-0.00022082327405999536,-0.002413382558962077,8.900025866842043e-05,0.00033265572274788726,-8.551727609197712e-05,-1.66887828627722e-05,0.0005753649304885281,-0.0007082798705485516,-0.0010102712302421735,-0.0005811511954904101,-0.0008769602145576851,0.00017004684328067273,-0.0021870005588801884,-0.0005440479568684913,-0.00039626899479510054,5.9426072614876035e-06,0.0010282745376762686,-0.00029025222887543327
61,0,-0.0005161900479170072,-0.0002892066256501522,6.482119399745301e-05,-0.0007219661402930057,-0.00013725570541704002,4.030908609828288e-05,0.001544346935408939,-0.0007156098700227326,-0.0005138303800019452,-0.0006999496734545218,-0.002816800033837988,0.0002603487469702364,-0.0001295482947832655,-0.00021448703209977178,-0.000668343638288318,9.66787341207311e-05,0.0009986799252037458,-0.00022811402386167242
62,0,-0.0002915745165387875,-0.0006577966590663635,-0.00027180051075625044,0.00020429482588005322,6.296493526805235e-05,-0.00010097404968926682,0.0017717214370028714,-0.0007544410290066886,-0.000717909993760188,-0.0006375535287849012,-0.0022789649875687543,0.0002618330661713691,-0.0012948146501455626,-0.0002956791030268376,-0.00044523198063752917,3.26803805717031e-05,0.0010006424726453514,-0.00024793650739694253
63,0,-5.056022931296411e-05,-7.288468385614167e-05,4.9600711587146404e-05,0.00025675642345049707,-9.027613572598625e-05,4.6578584547489755e-06,0.0008381079942881884,-0.0007254151371940867,-0.000968561315668128,-0.0007563219771919455,-0.0013942500533841988,0.00022289988389983812,-0.0005077640548762111,-7.957436474431522e-05,-0.0004573637249254796,-2.3695268045327073e-05,0.0007719601998946195,-0.0002586353115842155
65,0,4.1233477730876264e-05,0.00028826281104331385,1.292697891028638e-05,0.0002586883977719907,9.810715138208081e-05,1.4003461046740994e-07,0.0013849108345856164,-0.0005839112914034526,-0.0002096330874346432,-0.0005509035632807418,-0.0020027635799312,0.000347382049864944,-0.0018076211021052103,-0.00038675532420162845,-0.0002247301686672118,3.172691141225704e-05,0.0011871933027975403,-0.00016202661562017543
66,0,-0.00010214233779458936,0.00012219131969517605,-0.0003636612998096496,1.79484144956632e-05,-0.00023239610407628674,-0.0001237938000263057,0.00085675263341394,-0.0005537011368272236,-0.00047559145563415354,-0.0006397536242769257,-0.001872991981229276,0.00022549193271758123,-0.001272369189081403,-0.0003894822939914042,-0.00018938173925240757,1.8006767943741628e-05,0.0008229032273606441,-0.00022394458337819984
67,0,-0.0004249451332622769,-0.0002605656041742748,3.849519648900923e-05,0.0001911326603450334,-7.387851270630108e-05,7.1713244543794016e-06,0.0004499429586468681,-0.0006483946733762861,-0.0009991967466674626,-0.0007852286074520605,-0.0008652279926072828,0.00013511758737125545,-0.0009835557715743703,-0.0002861809179428501,-0.00017535896384003458,-1.1740986236593026e-05,0.000800706380817233,-0.000293529572711974
